row	obs_hash	next_obs_hash	action	extrinsic	shaped	confidence	terminal	commit	obs_atoms	next_obs_atoms
1878	4480845101989334978	7792935181146618425	2	0.010000	-0.015149	0.205301	0	0	87,91,54,256,50,54,44,49,48,50,44,49,53,52,44,48,44,48,44,52,59,65,91,51,256,52,51,44,48,44,49,50,56,59,73,91,51,256,48,44,48,44,259,69,91,51,256,48,44,48,44,259,77,91,53,256,49,44,49,44,49,44,49,44,264,48	87,91,54,256,51,50,44,57,54,44,49,54,48,44,48,44,48,44,53,59,65,91,51,256,52,51,44,48,44,49,50,56,59,73,91,51,256,48,44,48,44,259,69,91,51,256,48,44,48,44,259,77,91,53,256,49,44,49,44,49,44,49,44,264,48
1879	7792935181146618425	12278099703478793432	2	0.010000	-0.059880	0.205365	0	0	87,91,54,256,51,50,44,57,54,44,49,54,48,44,48,44,48,44,53,59,65,91,51,256,52,51,44,48,44,49,50,56,59,73,91,51,256,48,44,48,44,259,69,91,51,256,48,44,48,44,259,77,91,53,256,49,44,49,44,49,44,49,44,264,48	87,91,54,256,51,56,44,57,48,44,49,54,54,44,48,44,48,44,54,59,65,91,51,256,52,51,44,48,44,49,50,56,59,73,91,51,256,48,44,48,44,259,69,91,51,256,48,44,48,44,259,77,91,53,256,49,44,49,44,49,44,49,44,264,48
1880	12278099703478793432	11997827299632871311	2	0.010000	0.016705	0.205362	0	0	87,91,54,256,51,56,44,57,48,44,49,54,54,44,48,44,48,44,54,59,65,91,51,256,52,51,44,48,44,49,50,56,59,73,91,51,256,48,44,48,44,259,69,91,51,256,48,44,48,44,259,77,91,53,256,49,44,49,44,49,44,49,44,264,48	87,91,54,256,52,53,44,56,51,44,49,55,51,44,48,44,48,44,55,59,65,91,51,256,52,51,44,48,44,49,50,56,59,73,91,51,256,48,44,48,44,259,69,91,51,256,48,44,48,44,259,77,91,53,256,49,44,49,44,49,44,49,44,264,48
1881	11997827299632871311	1528192076935914787	2	0.010000	-0.021712	0.205349	0	0	87,91,54,256,52,53,44,56,51,44,49,55,51,44,48,44,48,44,55,59,65,91,51,256,52,51,44,48,44,49,50,56,59,73,91,51,256,48,44,48,44,259,69,91,51,256,48,44,48,44,259,77,91,53,256,49,44,49,44,49,44,49,44,264,48	87,91,54,256,53,49,44,55,55,44,49,55,57,44,48,44,48,44,57,59,65,91,51,256,52,51,44,48,44,49,50,56,59,73,91,51,256,48,44,48,44,259,69,91,51,256,48,44,48,44,259,77,91,53,256,49,44,49,44,49,44,49,44,264,48
1882	1528192076935914787	8326496427364139346	3	0.020000	0.060168	0.196297	0	0	87,91,54,256,53,49,44,55,55,44,49,55,57,44,48,44,48,44,57,59,65,91,51,256,52,51,44,48,44,49,50,56,59,73,91,51,256,48,44,48,44,259,69,91,51,256,48,44,48,44,259,77,91,53,256,49,44,49,44,49,44,49,44,264,48	87,91,54,256,51,56,44,57,48,44,49,54,54,44,48,44,48,44,49,259,65,91,51,256,45,56,53,44,48,44,49,50,56,59,73,91,51,256,48,44,48,44,259,69,91,51,256,48,44,48,44,259,77,91,53,256,49,44,49,44,49,44,49,44,264,48
1883	8326496427364139346	10640722237735282748	2	0.010000	0.040876	0.206780	0	0	87,91,54,256,51,56,44,57,48,44,49,54,54,44,48,44,48,44,49,259,65,91,51,256,45,56,53,44,48,44,49,50,56,59,73,91,51,256,48,44,48,44,259,69,91,51,256,48,44,48,44,259,77,91,53,256,49,44,49,44,49,44,49,44,264,48	87,91,54,256,52,53,44,56,51,44,49,55,51,44,48,44,48,44,49,49,59,65,91,51,256,52,51,44,48,44,49,50,56,59,73,91,51,256,48,44,48,44,259,69,91,51,256,48,44,48,44,259,77,91,53,256,49,44,49,44,49,44,49,44,264,48
1884	10640722237735282748	13833118533116542997	2	0.010000	-0.046882	0.205364	0	0	87,91,54,256,52,53,44,56,51,44,49,55,51,44,48,44,48,44,49,49,59,65,91,51,256,52,51,44,48,44,49,50,56,59,73,91,51,256,48,44,48,44,259,69,91,51,256,48,44,48,44,259,77,91,53,256,49,44,49,44,49,44,49,44,264,48	87,91,54,256,53,49,44,55,55,44,49,55,57,44,48,44,48,44,49,50,59,65,91,51,256,52,51,44,48,44,49,50,56,59,73,91,51,256,48,44,48,44,259,69,91,51,256,48,44,48,44,259,77,91,53,256,49,44,49,44,49,44,49,44,264,48
1885	13833118533116542997	7051826603372496930	2	0.010000	-0.071967	0.205345	0	0	87,91,54,256,53,49,44,55,55,44,49,55,57,44,48,44,48,44,49,50,59,65,91,51,256,52,51,44,48,44,49,50,56,59,73,91,51,256,48,44,48,44,259,69,91,51,256,48,44,48,44,259,77,91,53,256,49,44,49,44,49,44,49,44,264,48	87,91,54,256,53,56,44,55,48,44,49,56,54,44,48,44,48,44,49,51,59,65,91,51,256,52,51,44,48,44,49,50,56,59,73,91,51,256,48,44,48,44,259,69,91,51,256,48,44,48,44,259,77,91,53,256,49,44,49,44,49,44,49,44,264,48
1886	7051826603372496930	13109215267611180552	2	0.010000	-0.083714	0.205340	0	0	87,91,54,256,53,56,44,55,48,44,49,56,54,44,48,44,48,44,49,51,59,65,91,51,256,52,51,44,48,44,49,50,56,59,73,91,51,256,48,44,48,44,259,69,91,51,256,48,44,48,44,259,77,91,53,256,49,44,49,44,49,44,49,44,264,48	87,91,54,256,54,52,44,54,52,44,49,57,50,44,48,44,48,44,49,52,59,65,91,51,256,52,51,44,48,44,49,50,56,59,73,91,51,256,48,44,48,44,259,69,91,51,256,48,44,48,44,259,77,91,53,256,49,44,49,44,49,44,49,44,264,48
1887	13109215267611180552	15585399228940614959	2	0.010000	-0.097110	0.205319	0	0	87,91,54,256,54,52,44,54,52,44,49,57,50,44,48,44,48,44,49,52,59,65,91,51,256,52,51,44,48,44,49,50,56,59,73,91,51,256,48,44,48,44,259,69,91,51,256,48,44,48,44,259,77,91,53,256,49,44,49,44,49,44,49,44,264,48	87,91,54,256,55,48,44,53,56,44,49,57,56,44,48,44,48,44,49,53,59,65,91,51,256,52,51,44,48,44,49,50,56,59,73,91,51,256,48,44,48,44,259,69,91,51,256,48,44,48,44,259,77,91,53,256,49,44,49,44,49,44,49,44,264,48
1888	15585399228940614959	8533678156434491315	2	0.010000	-0.097187	0.205323	0	0	87,91,54,256,55,48,44,53,56,44,49,57,56,44,48,44,48,44,49,53,59,65,91,51,256,52,51,44,48,44,49,50,56,59,73,91,51,256,48,44,48,44,259,69,91,51,256,48,44,48,44,259,77,91,53,256,49,44,49,44,49,44,49,44,264,48	87,91,54,256,55,55,44,53,49,44,50,48,53,44,48,44,48,44,49,54,59,65,91,51,256,52,51,44,48,44,49,50,56,59,73,91,51,256,48,44,48,44,259,69,91,51,256,48,44,48,44,259,77,91,53,256,49,44,49,44,49,44,49,44,264,48
1889	8533678156434491315	10030130613039067799	2	0.010000	-0.108242	0.205331	0	0	87,91,54,256,55,55,44,53,49,44,50,48,53,44,48,44,48,44,49,54,59,65,91,51,256,52,51,44,48,44,49,50,56,59,73,91,51,256,48,44,48,44,259,69,91,51,256,48,44,48,44,259,77,91,53,256,49,44,49,44,49,44,49,44,264,48	87,91,54,256,56,51,44,52,53,44,50,49,49,44,48,44,48,44,49,55,59,65,91,51,256,52,51,44,48,44,49,50,56,59,73,91,51,256,48,44,48,44,259,69,91,51,256,48,44,48,44,259,77,91,53,256,49,44,49,44,49,44,49,44,264,48
1890	10030130613039067799	5928181997436472676	0	-0.020000	-0.010870	0.197883	0	0	87,91,54,256,56,51,44,52,53,44,50,49,49,44,48,44,48,44,49,55,59,65,91,51,256,52,51,44,48,44,49,50,56,59,73,91,51,256,48,44,48,44,259,69,91,51,256,48,44,48,44,259,77,91,53,256,49,44,49,44,49,44,49,44,264,48	87,91,54,256,56,51,44,52,53,44,50,49,49,44,48,44,48,44,49,56,59,65,91,51,256,48,44,49,50,56,44,49,50,56,59,73,91,51,256,48,44,48,44,259,69,91,51,256,48,44,48,44,259,77,91,53,256,49,44,49,44,49,44,49,44,264,48
1891	5928181997436472676	14915069443901684874	2	0.010000	0.005779	0.205012	0	0	87,91,54,256,56,51,44,52,53,44,50,49,49,44,48,44,48,44,49,56,59,65,91,51,256,48,44,49,50,56,44,49,50,56,59,73,91,51,256,48,44,48,44,259,69,91,51,256,48,44,48,44,259,77,91,53,256,49,44,49,44,49,44,49,44,264,48	87,91,54,256,57,48,44,51,56,44,50,49,56,44,48,44,48,44,49,57,59,65,91,51,256,52,51,44,48,44,49,50,56,59,73,91,51,256,48,44,48,44,259,69,91,51,256,48,44,48,44,259,77,91,53,256,49,44,49,44,49,44,49,44,264,48
1892	14915069443901684874	16113835623356954521	2	0.010000	-0.058521	0.205319	0	0	87,91,54,256,57,48,44,51,56,44,50,49,56,44,48,44,48,44,49,57,59,65,91,51,256,52,51,44,48,44,49,50,56,59,73,91,51,256,48,44,48,44,259,69,91,51,256,48,44,48,44,259,77,91,53,256,49,44,49,44,49,44,49,44,264,48	87,91,54,256,57,54,44,51,50,44,50,50,52,44,48,44,48,44,50,259,65,91,51,256,52,51,44,48,44,49,50,56,59,73,91,51,256,48,44,48,44,259,69,91,51,256,48,44,48,44,259,77,91,53,256,49,44,49,44,49,44,49,44,264,48
1893	16113835623356954521	414600787785110803	2	0.010000	-0.066430	0.205304	0	0	87,91,54,256,57,54,44,51,50,44,50,50,52,44,48,44,48,44,50,259,65,91,51,256,52,51,44,48,44,49,50,56,59,73,91,51,256,48,44,48,44,259,69,91,51,256,48,44,48,44,259,77,91,53,256,49,44,49,44,49,44,49,44,264,48	87,91,54,256,49,48,50,44,50,54,44,50,51,48,44,49,50,56,44,48,44,50,49,59,65,91,51,256,52,51,44,48,44,49,50,56,59,73,91,51,256,48,44,48,44,259,69,91,51,256,48,44,48,44,259,77,91,53,256,49,44,49,44,49,44,49,44,264,48
1894	414600787785110803	12780771844999449372	0	-0.020000	-0.020817	0.202551	0	0	87,91,54,256,49,48,50,44,50,54,44,50,51,48,44,49,50,56,44,48,44,50,49,59,65,91,51,256,52,51,44,48,44,49,50,56,59,73,91,51,256,48,44,48,44,259,69,91,51,256,48,44,48,44,259,77,91,53,256,49,44,49,44,49,44,49,44,264,48	87,91,54,256,49,48,50,44,50,54,44,50,51,48,44,49,50,56,44,48,44,50,50,59,65,91,51,256,48,44,49,50,56,44,49,50,56,59,73,91,51,256,48,44,48,44,259,69,91,51,256,48,44,48,44,259,77,91,53,256,49,44,49,44,49,44,49,44,264,48
1895	12780771844999449372	13747124909108266082	2	0.010000	0.047384	0.204700	0	0	87,91,54,256,49,48,50,44,50,54,44,50,51,48,44,49,50,56,44,48,44,50,50,59,65,91,51,256,48,44,49,50,56,44,49,50,56,59,73,91,51,256,48,44,48,44,259,69,91,51,256,48,44,48,44,259,77,91,53,256,49,44,49,44,49,44,49,44,264,48	87,91,54,256,49,48,57,44,49,57,44,50,51,55,44,49,50,56,44,48,44,50,51,59,65,91,51,256,52,51,44,48,44,49,50,56,59,73,91,51,256,48,44,48,44,259,69,91,51,256,48,44,49,50,56,44,259,77,91,53,256,49,44,49,44,49,44,49,44,264,48
1896	13747124909108266082	9919732922146376398	2	0.010000	0.047607	0.238555	0	0	87,91,54,256,49,48,57,44,49,57,44,50,51,55,44,49,50,56,44,48,44,50,51,59,65,91,51,256,52,51,44,48,44,49,50,56,59,73,91,51,256,48,44,48,44,259,69,91,51,256,48,44,49,50,56,44,259,77,91,53,256,49,44,49,44,49,44,49,44,264,48	87,91,54,256,49,49,53,44,49,51,44,50,52,51,44,49,50,56,44,48,44,50,53,59,65,91,51,256,52,51,44,48,44,49,50,56,59,73,91,51,256,48,44,48,44,259,69,91,51,256,48,44,49,50,56,44,259,77,91,53,256,49,44,49,44,49,44,49,44,264,48
1897	9919732922146376398	16216982920455259688	2	0.010000	0.005937	0.238534	0	0	87,91,54,256,49,49,53,44,49,51,44,50,52,51,44,49,50,56,44,48,44,50,53,59,65,91,51,256,52,51,44,48,44,49,50,56,59,73,91,51,256,48,44,48,44,259,69,91,51,256,48,44,49,50,56,44,259,77,91,53,256,49,44,49,44,49,44,49,44,264,48	87,91,54,256,49,50,50,44,54,44,50,53,48,44,49,50,56,44,48,44,50,54,59,65,91,51,256,52,51,44,48,44,49,50,56,59,73,91,51,256,48,44,48,44,259,69,91,51,256,49,50,56,44,49,50,56,44,259,77,91,53,256,49,44,49,44,49,44,49,44,264,48
1898	16216982920455259688	8459576882111947460	2	-0.990000	-0.976465	0.252373	1	0	87,91,54,256,49,50,50,44,54,44,50,53,48,44,49,50,56,44,48,44,50,54,59,65,91,51,256,52,51,44,48,44,49,50,56,59,73,91,51,256,48,44,48,44,259,69,91,51,256,49,50,56,44,49,50,56,44,259,77,91,53,256,49,44,49,44,49,44,49,44,264,48	87,91,54,256,49,50,56,44,48,44,50,53,54,44,49,50,56,44,48,44,50,55,59,65,91,51,256,52,51,44,48,44,49,50,56,59,73,91,51,256,48,44,48,44,259,69,91,51,256,49,50,56,44,49,50,56,44,259,77,91,53,256,49,44,49,44,49,44,49,44,264,49
1899	18415308252794022028	5141501371116480742	2	0.010000	0.006237	0.204914	0	0	87,91,54,256,48,44,49,50,56,44,49,50,56,44,48,44,49,50,56,44,259,65,91,51,256,48,44,49,50,56,44,49,50,56,59,73,91,51,256,48,44,48,44,259,69,91,51,256,48,44,48,44,259,77,91,53,256,49,44,49,44,49,44,49,44,264,48	87,91,54,256,54,44,49,50,50,44,49,51,52,44,48,44,49,50,56,44,49,59,65,91,51,256,52,51,44,48,44,49,50,56,59,73,91,51,256,48,44,48,44,259,69,91,51,256,48,44,48,44,259,77,91,53,256,49,44,49,44,49,44,49,44,264,48
1900	5141501371116480742	13579367801671908177	2	0.010000	-0.008798	0.205197	0	0	87,91,54,256,54,44,49,50,50,44,49,51,52,44,48,44,49,50,56,44,49,59,65,91,51,256,52,51,44,48,44,49,50,56,59,73,91,51,256,48,44,48,44,259,69,91,51,256,48,44,48,44,259,77,91,53,256,49,44,49,44,49,44,49,44,264,48	87,91,54,256,49,51,44,49,49,53,44,49,52,49,44,48,44,49,50,56,44,50,59,65,91,51,256,52,51,44,48,44,49,50,56,59,73,91,51,256,48,44,48,44,259,69,91,51,256,48,44,48,44,259,77,91,53,256,49,44,49,44,49,44,49,44,264,48
1901	13579367801671908177	7814462353004496064	2	0.010000	-0.002645	0.205149	0	0	87,91,54,256,49,51,44,49,49,53,44,49,52,49,44,48,44,49,50,56,44,50,59,65,91,51,256,52,51,44,48,44,49,50,56,59,73,91,51,256,48,44,48,44,259,69,91,51,256,48,44,48,44,259,77,91,53,256,49,44,49,44,49,44,49,44,264,48	87,91,54,256,49,57,44,49,48,57,44,49,52,55,44,48,44,48,44,51,59,65,91,51,256,52,51,44,48,44,49,50,56,59,73,91,51,256,48,44,48,44,259,69,91,51,256,48,44,48,44,259,77,91,53,256,49,44,49,44,49,44,49,44,264,48
1902	7814462353004496064	4480845101989334978	2	0.010000	0.021902	0.205397	0	0	87,91,54,256,49,57,44,49,48,57,44,49,52,55,44,48,44,48,44,51,59,65,91,51,256,52,51,44,48,44,49,50,56,59,73,91,51,256,48,44,48,44,259,69,91,51,256,48,44,48,44,259,77,91,53,256,49,44,49,44,49,44,49,44,264,48	87,91,54,256,50,54,44,49,48,50,44,49,53,52,44,48,44,48,44,52,59,65,91,51,256,52,51,44,48,44,49,50,56,59,73,91,51,256,48,44,48,44,259,69,91,51,256,48,44,48,44,259,77,91,53,256,49,44,49,44,49,44,49,44,264,48
1903	4480845101989334978	7792935181146618425	2	0.010000	-0.016056	0.205390	0	0	87,91,54,256,50,54,44,49,48,50,44,49,53,52,44,48,44,48,44,52,59,65,91,51,256,52,51,44,48,44,49,50,56,59,73,91,51,256,48,44,48,44,259,69,91,51,256,48,44,48,44,259,77,91,53,256,49,44,49,44,49,44,49,44,264,48	87,91,54,256,51,50,44,57,54,44,49,54,48,44,48,44,48,44,53,59,65,91,51,256,52,51,44,48,44,49,50,56,59,73,91,51,256,48,44,48,44,259,69,91,51,256,48,44,48,44,259,77,91,53,256,49,44,49,44,49,44,49,44,264,48
1904	7792935181146618425	12278099703478793432	2	0.010000	-0.060602	0.205439	0	0	87,91,54,256,51,50,44,57,54,44,49,54,48,44,48,44,48,44,53,59,65,91,51,256,52,51,44,48,44,49,50,56,59,73,91,51,256,48,44,48,44,259,69,91,51,256,48,44,48,44,259,77,91,53,256,49,44,49,44,49,44,49,44,264,48	87,91,54,256,51,56,44,57,48,44,49,54,54,44,48,44,48,44,54,59,65,91,51,256,52,51,44,48,44,49,50,56,59,73,91,51,256,48,44,48,44,259,69,91,51,256,48,44,48,44,259,77,91,53,256,49,44,49,44,49,44,49,44,264,48
1905	12278099703478793432	11997827299632871311	2	0.010000	0.015992	0.205437	0	0	87,91,54,256,51,56,44,57,48,44,49,54,54,44,48,44,48,44,54,59,65,91,51,256,52,51,44,48,44,49,50,56,59,73,91,51,256,48,44,48,44,259,69,91,51,256,48,44,48,44,259,77,91,53,256,49,44,49,44,49,44,49,44,264,48	87,91,54,256,52,53,44,56,51,44,49,55,51,44,48,44,48,44,55,59,65,91,51,256,52,51,44,48,44,49,50,56,59,73,91,51,256,48,44,48,44,259,69,91,51,256,48,44,48,44,259,77,91,53,256,49,44,49,44,49,44,49,44,264,48
1906	11997827299632871311	17554088686260253424	1	0.010000	0.031141	0.199892	0	0	87,91,54,256,52,53,44,56,51,44,49,55,51,44,48,44,48,44,55,59,65,91,51,256,52,51,44,48,44,49,50,56,59,73,91,51,256,48,44,48,44,259,69,91,51,256,48,44,48,44,259,77,91,53,256,49,44,49,44,49,44,49,44,264,48	87,91,54,256,51,56,44,57,48,44,49,54,54,44,48,44,48,44,57,59,65,91,51,256,45,52,51,44,48,44,49,50,56,59,73,91,51,256,48,44,48,44,259,69,91,51,256,48,44,48,44,259,77,91,53,256,49,44,49,44,49,44,49,44,264,48
1907	17554088686260253424	9922400266701288977	2	0.010000	0.027585	0.206831	0	0	87,91,54,256,51,56,44,57,48,44,49,54,54,44,48,44,48,44,57,59,65,91,51,256,45,52,51,44,48,44,49,50,56,59,73,91,51,256,48,44,48,44,259,69,91,51,256,48,44,48,44,259,77,91,53,256,49,44,49,44,49,44,49,44,264,48	87,91,54,256,52,53,44,56,51,44,49,55,51,44,48,44,48,44,49,259,65,91,51,256,52,51,44,48,44,49,50,56,59,73,91,51,256,48,44,48,44,259,69,91,51,256,48,44,48,44,259,77,91,53,256,49,44,49,44,49,44,49,44,264,48
1908	9922400266701288977	2233907873878176546	2	0.010000	-0.022471	0.205459	0	0	87,91,54,256,52,53,44,56,51,44,49,55,51,44,48,44,48,44,49,259,65,91,51,256,52,51,44,48,44,49,50,56,59,73,91,51,256,48,44,48,44,259,69,91,51,256,48,44,48,44,259,77,91,53,256,49,44,49,44,49,44,49,44,264,48	87,91,54,256,53,49,44,55,55,44,49,55,57,44,48,44,48,44,49,49,59,65,91,51,256,52,51,44,48,44,49,50,56,59,73,91,51,256,48,44,48,44,259,69,91,51,256,48,44,48,44,259,77,91,53,256,49,44,49,44,49,44,49,44,264,48
1909	2233907873878176546	4993241831985240271	2	0.010000	-0.047540	0.205411	0	0	87,91,54,256,53,49,44,55,55,44,49,55,57,44,48,44,48,44,49,49,59,65,91,51,256,52,51,44,48,44,49,50,56,59,73,91,51,256,48,44,48,44,259,69,91,51,256,48,44,48,44,259,77,91,53,256,49,44,49,44,49,44,49,44,264,48	87,91,54,256,53,56,44,55,48,44,49,56,54,44,48,44,48,44,49,50,59,65,91,51,256,52,51,44,48,44,49,50,56,59,73,91,51,256,48,44,48,44,259,69,91,51,256,48,44,48,44,259,77,91,53,256,49,44,49,44,49,44,49,44,264,48
1910	4993241831985240271	1780508741598583251	2	0.010000	-0.059273	0.205412	0	0	87,91,54,256,53,56,44,55,48,44,49,56,54,44,48,44,48,44,49,50,59,65,91,51,256,52,51,44,48,44,49,50,56,59,73,91,51,256,48,44,48,44,259,69,91,51,256,48,44,48,44,259,77,91,53,256,49,44,49,44,49,44,49,44,264,48	87,91,54,256,54,52,44,54,52,44,49,57,50,44,48,44,48,44,49,51,59,65,91,51,256,52,51,44,48,44,49,50,56,59,73,91,51,256,48,44,48,44,259,69,91,51,256,48,44,48,44,259,77,91,53,256,49,44,49,44,49,44,49,44,264,48
1911	1780508741598583251	17161731406797718018	2	0.010000	-0.097675	0.205396	0	0	87,91,54,256,54,52,44,54,52,44,49,57,50,44,48,44,48,44,49,51,59,65,91,51,256,52,51,44,48,44,49,50,56,59,73,91,51,256,48,44,48,44,259,69,91,51,256,48,44,48,44,259,77,91,53,256,49,44,49,44,49,44,49,44,264,48	87,91,54,256,55,48,44,53,56,44,49,57,56,44,48,44,48,44,49,52,59,65,91,51,256,52,51,44,48,44,49,50,56,59,73,91,51,256,48,44,48,44,259,69,91,51,256,48,44,48,44,259,77,91,53,256,49,44,49,44,49,44,49,44,264,48
1912	17161731406797718018	11091914616248721364	2	0.010000	-0.097742	0.205383	0	0	87,91,54,256,55,48,44,53,56,44,49,57,56,44,48,44,48,44,49,52,59,65,91,51,256,52,51,44,48,44,49,50,56,59,73,91,51,256,48,44,48,44,259,69,91,51,256,48,44,48,44,259,77,91,53,256,49,44,49,44,49,44,49,44,264,48	87,91,54,256,55,55,44,53,49,44,50,48,53,44,48,44,48,44,49,53,59,65,91,51,256,52,51,44,48,44,49,50,56,59,73,91,51,256,48,44,48,44,259,69,91,51,256,48,44,48,44,259,77,91,53,256,49,44,49,44,49,44,49,44,264,48
1913	11091914616248721364	16524291943257502026	2	0.010000	-0.097140	0.205384	0	0	87,91,54,256,55,55,44,53,49,44,50,48,53,44,48,44,48,44,49,53,59,65,91,51,256,52,51,44,48,44,49,50,56,59,73,91,51,256,48,44,48,44,259,69,91,51,256,48,44,48,44,259,77,91,53,256,49,44,49,44,49,44,49,44,264,48	87,91,54,256,56,51,44,52,53,44,50,49,49,44,48,44,48,44,49,54,59,65,91,51,256,52,51,44,48,44,49,50,56,59,73,91,51,256,48,44,48,44,259,69,91,51,256,48,44,48,44,259,77,91,53,256,49,44,49,44,49,44,49,44,264,48
1914	16524291943257502026	10540886792977984764	2	0.010000	-0.082224	0.205358	0	0	87,91,54,256,56,51,44,52,53,44,50,49,49,44,48,44,48,44,49,54,59,65,91,51,256,52,51,44,48,44,49,50,56,59,73,91,51,256,48,44,48,44,259,69,91,51,256,48,44,48,44,259,77,91,53,256,49,44,49,44,49,44,49,44,264,48	87,91,54,256,57,48,44,51,56,44,50,49,56,44,48,44,48,44,49,55,59,65,91,51,256,52,51,44,48,44,49,50,56,59,73,91,51,256,48,44,48,44,259,69,91,51,256,48,44,48,44,259,77,91,53,256,49,44,49,44,49,44,49,44,264,48
1915	10540886792977984764	3143655429745818708	2	0.010000	-0.045678	0.205339	0	0	87,91,54,256,57,48,44,51,56,44,50,49,56,44,48,44,48,44,49,55,59,65,91,51,256,52,51,44,48,44,49,50,56,59,73,91,51,256,48,44,48,44,259,69,91,51,256,48,44,48,44,259,77,91,53,256,49,44,49,44,49,44,49,44,264,48	87,91,54,256,57,54,44,51,50,44,50,50,52,44,48,44,48,44,49,56,59,65,91,51,256,52,51,44,48,44,49,50,56,59,73,91,51,256,48,44,48,44,259,69,91,51,256,48,44,48,44,259,77,91,53,256,49,44,49,44,49,44,49,44,264,48
1916	3143655429745818708	272457570750241666	2	0.010000	-0.080689	0.205296	0	0	87,91,54,256,57,54,44,51,50,44,50,50,52,44,48,44,48,44,49,56,59,65,91,51,256,52,51,44,48,44,49,50,56,59,73,91,51,256,48,44,48,44,259,69,91,51,256,48,44,48,44,259,77,91,53,256,49,44,49,44,49,44,49,44,264,48	87,91,54,256,49,48,50,44,50,54,44,50,51,48,44,49,50,56,44,48,44,49,57,59,65,91,51,256,52,51,44,48,44,49,50,56,59,73,91,51,256,48,44,48,44,259,69,91,51,256,48,44,48,44,259,77,91,53,256,49,44,49,44,49,44,49,44,264,48
1917	272457570750241666	3442416315530008890	0	-0.020000	-0.007787	0.202434	0	0	87,91,54,256,49,48,50,44,50,54,44,50,51,48,44,49,50,56,44,48,44,49,57,59,65,91,51,256,52,51,44,48,44,49,50,56,59,73,91,51,256,48,44,48,44,259,69,91,51,256,48,44,48,44,259,77,91,53,256,49,44,49,44,49,44,49,44,264,48	87,91,54,256,49,48,50,44,50,54,44,50,51,48,44,49,50,56,44,48,44,50,259,65,91,51,256,48,44,49,50,56,44,49,50,56,59,73,91,51,256,48,44,48,44,259,69,91,51,256,48,44,48,44,259,77,91,53,256,49,44,49,44,49,44,49,44,264,48
1918	3442416315530008890	13859150064287811288	2	0.010000	0.045782	0.204719	0	0	87,91,54,256,49,48,50,44,50,54,44,50,51,48,44,49,50,56,44,48,44,50,259,65,91,51,256,48,44,49,50,56,44,49,50,56,59,73,91,51,256,48,44,48,44,259,69,91,51,256,48,44,48,44,259,77,91,53,256,49,44,49,44,49,44,49,44,264,48	87,91,54,256,49,48,57,44,49,57,44,50,51,55,44,49,50,56,44,48,44,50,49,59,65,91,51,256,52,51,44,48,44,49,50,56,59,73,91,51,256,48,44,48,44,259,69,91,51,256,48,44,49,50,56,44,259,77,91,53,256,49,44,49,44,49,44,49,44,264,48
1919	13859150064287811288	7505876050547042297	2	0.010000	0.032909	0.238010	0	0	87,91,54,256,49,48,57,44,49,57,44,50,51,55,44,49,50,56,44,48,44,50,49,59,65,91,51,256,52,51,44,48,44,49,50,56,59,73,91,51,256,48,44,48,44,259,69,91,51,256,48,44,49,50,56,44,259,77,91,53,256,49,44,49,44,49,44,49,44,264,48	87,91,54,256,49,49,53,44,49,51,44,50,52,51,44,49,50,56,44,48,44,50,50,59,65,91,51,256,52,51,44,48,44,49,50,56,59,73,91,51,256,48,44,48,44,259,69,91,51,256,48,44,49,50,56,44,259,77,91,53,256,49,44,49,44,49,44,49,44,264,48
1920	7505876050547042297	9358788327248655225	2	0.010000	-0.020240	0.237981	0	0	87,91,54,256,49,49,53,44,49,51,44,50,52,51,44,49,50,56,44,48,44,50,50,59,65,91,51,256,52,51,44,48,44,49,50,56,59,73,91,51,256,48,44,48,44,259,69,91,51,256,48,44,49,50,56,44,259,77,91,53,256,49,44,49,44,49,44,49,44,264,48	87,91,54,256,49,50,50,44,54,44,50,53,48,44,49,50,56,44,48,44,50,51,59,65,91,51,256,52,51,44,48,44,49,50,56,59,73,91,51,256,48,44,48,44,259,69,91,51,256,49,50,56,44,49,50,56,44,259,77,91,53,256,49,44,49,44,49,44,49,44,264,48
1921	9358788327248655225	12427949658343152506	2	-0.990000	-0.972511	0.252528	1	0	87,91,54,256,49,50,50,44,54,44,50,53,48,44,49,50,56,44,48,44,50,51,59,65,91,51,256,52,51,44,48,44,49,50,56,59,73,91,51,256,48,44,48,44,259,69,91,51,256,49,50,56,44,49,50,56,44,259,77,91,53,256,49,44,49,44,49,44,49,44,264,48	87,91,54,256,49,50,56,44,48,44,50,53,54,44,49,50,56,44,48,44,50,53,59,65,91,51,256,52,51,44,48,44,49,50,56,59,73,91,51,256,48,44,48,44,259,69,91,51,256,49,50,56,44,49,50,56,44,259,77,91,53,256,49,44,49,44,49,44,49,44,264,49
1922	18415308252794022028	5141501371116480742	2	0.010000	0.005796	0.205013	0	0	87,91,54,256,48,44,49,50,56,44,49,50,56,44,48,44,49,50,56,44,259,65,91,51,256,48,44,49,50,56,44,49,50,56,59,73,91,51,256,48,44,48,44,259,69,91,51,256,48,44,48,44,259,77,91,53,256,49,44,49,44,49,44,49,44,264,48	87,91,54,256,54,44,49,50,50,44,49,51,52,44,48,44,49,50,56,44,49,59,65,91,51,256,52,51,44,48,44,49,50,56,59,73,91,51,256,48,44,48,44,259,69,91,51,256,48,44,48,44,259,77,91,53,256,49,44,49,44,49,44,49,44,264,48
